,AD_Chaikin A/D,AROON_Aroon Down,AROON_Aroon Up,BBANDS_Real Lower Band,BBANDS_Real Middle Band,BBANDS_Real Upper Band,BBANDS_Real Lower Band,BBANDS_Real Middle Band,BBANDS_Real Upper Band,BBANDS_Real Lower Band,BBANDS_Real Middle Band,BBANDS_Real Upper Band,BBANDS_Real Lower Band,BBANDS_Real Middle Band,BBANDS_Real Upper Band,CCI_CCI,EMA_EMA,EMA_EMA,EMA_EMA,EMA_EMA,MACD_MACD,MACD_MACD_Hist,MACD_MACD_Signal,MACD_MACD,MACD_MACD_Hist,MACD_MACD_Signal,MACD_MACD,MACD_MACD_Hist,MACD_MACD_Signal,MACD_MACD,MACD_MACD_Hist,MACD_MACD_Signal,OBV_OBV,RSI_RSI,RSI_RSI,RSI_RSI,RSI_RSI,STOCH_SlowD,STOCH_SlowK,TIME_SERIES_DAILY_ADJUSTED_open,TIME_SERIES_DAILY_ADJUSTED_high,TIME_SERIES_DAILY_ADJUSTED_low,TIME_SERIES_DAILY_ADJUSTED_close,TIME_SERIES_DAILY_ADJUSTED_adjusted_close,TIME_SERIES_DAILY_ADJUSTED_volume,TIME_SERIES_DAILY_ADJUSTED_dividend_amount,TIME_SERIES_DAILY_ADJUSTED_split_coefficient,stock_symbol
2003-05-12,52710274.0465,0.0,100.0,19.2152,21.242,23.2688,19.3297,21.386,23.4423,18.9697,20.8311,22.6924,19.1431,21.0234,22.9038,142.0905,20.7158,20.7158,20.3656,20.6938,0.9124,0.1855,0.7269,0.8985,0.1791,0.7194,0.8431,0.1628,0.6803,0.8379,0.1568,0.6811,-22185000.0,80.5958,81.7051,79.1262,78.6124,88.0556,91.2861,22.75,23.5,22.65,23.5,14.1065,2671400,0.0,1.0,MAS
2003-05-09,50038874.0465,0.0,85.7143,19.2438,21.063,22.8822,19.323,21.2134,23.1038,18.9677,20.6861,22.4044,19.1156,20.8804,22.6452,140.0248,20.6878,20.6878,20.3426,20.6731,0.8341,0.1536,0.6805,0.8345,0.1599,0.6746,0.7969,0.1573,0.6396,0.8014,0.1595,0.6419,-24856400.0,76.8304,78.2865,78.488,79.2777,86.5965,88.0673,22.78,22.89,22.54,22.8,13.6864,3323600,0.0,1.0,MAS
2003-05-08,48424554.0465,0.0,92.8571,19.1697,20.905,22.6403,19.2381,21.0589,22.8797,18.9675,20.5341,22.1006,19.1212,20.7264,22.3316,191.6247,20.6666,20.6666,20.3205,20.6519,0.7933,0.1512,0.6421,0.8028,0.1681,0.6347,0.7375,0.1372,0.6003,0.7402,0.1382,0.602,-28180000.0,76.7105,80.8152,79.7225,80.1172,87.2834,84.8133,22.82,23.0,22.6,22.78,13.6743,2645700,0.0,1.0,MAS
2003-05-07,48689124.0465,0.0,100.0,19.1777,20.7535,22.3293,19.2653,20.9084,22.5515,19.0843,20.3836,21.6829,19.222,20.5699,21.9179,242.8332,20.6454,20.6454,20.2976,20.6301,0.7318,0.1275,0.6043,0.7394,0.1467,0.5927,0.6449,0.0789,0.566,0.6472,0.0798,0.5675,-25534300.0,77.4549,82.3877,77.2902,76.5421,86.0692,86.9091,22.2,23.07,22.16,22.82,13.6984,4661100,0.0,1.0,MAS
2003-05-06,46589068.0025,7.1429,100.0,19.2946,20.6035,21.9124,19.4015,20.7554,22.1093,19.2165,20.2606,21.3046,19.3093,20.4564,21.6035,174.6766,20.6235,20.6235,20.2789,20.6144,0.6385,0.0661,0.5724,0.6406,0.0846,0.556,0.5621,0.0158,0.5463,0.5823,0.0348,0.5475,-30195400.0,72.423,79.1602,68.7453,69.5787,81.4205,90.1279,21.35,22.47,21.08,22.01,13.2121,3447100,0.0,1.0,MAS
2003-05-05,45423501.8155,14.2857,100.0,19.3156,20.4945,21.6734,19.5278,20.6444,21.761,19.2083,20.1976,21.1868,19.3028,20.3889,21.475,113.0928,20.6096,20.6096,20.2708,20.607,0.5926,0.0367,0.5559,0.5663,0.0315,0.5348,0.5582,0.0158,0.5423,0.5774,0.0386,0.5388,-33642500.0,68.1908,71.9109,68.4389,70.7255,73.1063,81.1707,21.4,21.56,21.05,21.49,12.9,1324500,0.0,1.0,MAS
2003-05-02,44462590.0508,0.0,100.0,19.2711,20.405,21.5389,19.4965,20.5654,21.6343,19.1587,20.1176,21.0764,19.3054,20.3109,21.3165,100.6296,20.6007,20.6007,20.263,20.599,0.5783,0.0316,0.5467,0.5559,0.029,0.5269,0.5481,0.0097,0.5384,0.5578,0.0286,0.5292,-34967000.0,67.3864,70.2196,65.8491,66.0491,73.1384,72.963,20.95,21.4,20.8,21.4,12.846,1407800,0.0,1.0,MAS
2003-05-01,43054790.0508,0.0,85.7143,19.258,20.3245,21.391,19.4531,20.4894,21.5257,19.1211,20.0556,20.99,19.265,20.2519,21.2388,49.9126,20.5927,20.5927,20.2576,20.5955,0.5609,0.0221,0.5388,0.5508,0.0311,0.5197,0.5527,0.0168,0.5359,0.5704,0.0484,0.522,-36374800.0,62.4934,66.0697,62.1721,68.3005,73.3369,65.1852,21.05,21.05,20.4811,20.9,12.5458,1949500,0.0,1.0,MAS
2003-04-30,42133301.0232,7.1429,92.8571,19.1945,20.263,21.3315,19.3826,20.4269,21.4712,19.0226,19.995,20.9674,19.1658,20.1644,21.163,94.1288,20.5896,20.5896,20.2554,20.5909,0.5814,0.0481,0.5333,0.5719,0.06,0.5119,0.5831,0.0514,0.5317,0.568,0.0581,0.5099,-34425300.0,65.6006,71.9193,69.3198,68.3005,76.2227,81.2671,21.05,21.27,20.81,21.07,12.6479,3248500,0.0,1.0,MAS
2003-04-29,41709583.6319,14.2857,100.0,19.0119,20.157,21.3021,19.188,20.3164,21.4448,18.8106,19.8845,20.9584,18.9242,20.0434,21.1627,129.2013,20.5848,20.5848,20.2498,20.5863,0.5818,0.0605,0.5213,0.5682,0.0713,0.4969,0.5799,0.061,0.5189,0.5567,0.0613,0.4954,-31176800.0,66.8719,74.1356,74.3903,69.9451,73.6111,73.5583,21.13,21.35,21.02,21.14,12.6899,2298100,0.0,1.0,MAS
2003-04-28,42336338.1774,21.4286,78.5714,18.7953,20.031,21.2667,19.0314,20.1979,21.3644,18.592,19.7475,20.903,18.653,19.9009,21.1488,118.9779,20.5792,20.5792,20.242,20.5808,0.5667,0.0605,0.5062,0.547,0.0679,0.4791,0.5459,0.0423,0.5036,0.5261,0.046,0.48,-33474900.0,66.7007,71.9264,69.2123,63.5222,79.1373,73.8426,20.5,21.13,20.5,21.12,12.6779,2282300,0.0,1.0,MAS
2003-04-25,40126492.1456,0.0,85.7143,18.6744,19.915,21.1556,18.8723,20.0864,21.3005,18.4135,19.645,20.8765,18.4665,19.8054,21.1444,94.4046,20.5738,20.5738,20.2395,20.5816,0.5412,0.0502,0.4911,0.5344,0.0723,0.4621,0.5476,0.0546,0.493,0.5434,0.0749,0.4685,-35757200.0,60.8812,69.745,68.6462,71.3928,84.1859,73.4323,20.85,20.93,20.45,20.5,12.3057,1698200,0.0,1.0,MAS
2003-04-24,41470900.479,7.1429,92.8571,18.4833,19.8195,21.1557,18.6962,19.9774,21.2586,18.2255,19.536,20.8465,18.3011,19.6829,21.0648,175.9442,20.5745,20.5745,20.2373,20.5789,0.564,0.0855,0.4785,0.5309,0.0868,0.444,0.5469,0.0675,0.4794,0.522,0.0722,0.4498,-34059000.0,67.021,74.0175,76.4799,70.9148,89.7029,90.1369,20.8,21.09,20.75,20.85,12.5158,1697600,0.0,1.0,MAS
2003-04-23,42169912.2437,0.0,100.0,18.3665,19.709,21.0515,18.5796,19.8604,21.1412,18.1328,19.416,20.6991,18.2274,19.5764,20.9254,246.6683,20.5717,20.5717,20.2322,20.5767,0.5492,0.092,0.4572,0.5024,0.08,0.4223,0.5075,0.045,0.4625,0.4923,0.0605,0.4318,-32361400.0,71.8254,75.3571,74.1922,70.5492,87.4116,88.9884,20.76,21.14,20.499,21.1,12.6659,2184200,0.0,1.0,MAS
2003-04-22,40258325.3666,0.0,100.0,18.3133,19.5825,20.8517,18.5044,19.7384,20.9724,18.0147,19.301,20.5874,18.1209,19.4559,20.791,206.8168,20.5664,20.5664,20.2295,20.5749,0.4968,0.0627,0.4342,0.4536,0.0513,0.4023,0.4754,0.0241,0.4512,0.4511,0.0345,0.4166,-34545600.0,68.7465,71.8573,68.5424,64.7967,83.7805,89.9835,20.2,20.77,20.0,20.73,12.4438,1914200,0.0,1.0,MAS
2003-04-21,38543003.2887,0.0,100.0,18.1984,19.463,20.7276,18.472,19.6499,20.8278,17.8897,19.213,20.5364,18.0808,19.3909,20.7011,107.3597,20.5648,20.5648,20.2318,20.5787,0.4605,0.042,0.4185,0.4225,0.033,0.3895,0.4783,0.033,0.4452,0.4491,0.0411,0.408,-36459800.0,63.4309,66.7634,68.0214,66.9656,79.659,83.2628,20.3,20.34,19.96,20.2,12.1256,1757600,0.0,1.0,MAS
2003-04-17,38080476.9729,7.1429,100.0,18.2009,19.42,20.6391,18.467,19.6044,20.7418,17.8358,19.1425,20.4493,18.0686,19.3229,20.5773,100.4375,20.5684,20.5684,20.2345,20.5815,0.4613,0.0533,0.408,0.4203,0.0391,0.3813,0.479,0.0421,0.4369,0.4298,0.0321,0.3977,-34702200.0,65.3791,66.2355,66.6091,61.8487,75.5873,78.0952,19.8685,20.3,19.85,20.3,12.1857,3331800,0.0,1.0,MAS
2003-04-16,34748676.9729,0.0,50.0,18.1275,19.3325,20.5375,18.3803,19.5274,20.6745,17.7359,19.0605,20.3852,18.0165,19.2675,20.5185,68.2407,20.5711,20.5711,20.2384,20.5886,0.4455,0.0509,0.3947,0.4156,0.044,0.3715,0.4843,0.0579,0.4264,0.4429,0.0532,0.3897,-38034000.0,62.4907,63.6919,65.9748,63.5762,69.3701,77.619,19.95,20.11,19.8,20.03,12.0236,2435400,0.0,1.0,MAS
2003-04-15,33570257.6181,7.1429,57.1429,18.0827,19.2685,20.4543,18.32,19.4664,20.6128,17.6976,18.9965,20.2955,17.9843,19.21,20.4357,66.0048,20.5766,20.5766,20.2428,20.595,0.4464,0.0645,0.3819,0.4228,0.0623,0.3605,0.489,0.0771,0.412,0.4448,0.0684,0.3764,-40469400.0,61.1532,64.6439,65.9984,63.4599,56.5268,71.0476,19.94,20.15,19.801,19.91,11.9515,2487500,0.0,1.0,MAS
2003-04-14,34504080.8577,0.0,64.2857,18.0488,19.213,20.3772,18.2641,19.3994,20.5347,17.6468,18.9225,20.1982,17.9434,19.145,20.3466,85.672,20.5833,20.5833,20.2473,20.6016,0.4532,0.0874,0.3658,0.4218,0.0768,0.3449,0.4879,0.0952,0.3927,0.4418,0.0825,0.3593,-37981900.0,66.2735,65.7852,66.4116,62.1125,45.8876,59.4437,19.82,20.2,19.82,20.19,12.1196,1245300,0.0,1.0,MAS
2003-04-11,33324322.9629,7.1429,71.4286,18.0386,19.136,20.2334,18.2189,19.3264,20.4339,17.4511,18.805,20.1589,17.7405,19.042,20.3435,74.4546,20.5872,20.5872,20.2515,20.6095,0.4268,0.0828,0.344,0.4092,0.0835,0.3257,0.4774,0.1085,0.3689,0.4438,0.1051,0.3387,-39227200.0,63.54,63.9905,65.6759,63.3784,44.7592,39.0891,19.89,20.048,19.75,19.92,11.9576,1259500,0.0,1.0,MAS
2003-04-10,33146809.5401,14.2857,78.5714,17.8845,19.037,20.1895,18.0518,19.2289,20.4061,17.3237,18.6985,20.0733,17.6032,18.9405,20.2778,54.2093,20.5939,20.5939,20.2566,20.6167,0.4144,0.0911,0.3233,0.4028,0.0979,0.3049,0.4641,0.1223,0.3418,0.4327,0.1203,0.3124,-40486700.0,60.4537,60.8818,62.9875,61.3953,55.5292,39.1299,19.7,19.8,19.5,19.64,11.7895,1459100,0.0,1.0,MAS
2003-04-09,33244082.8734,21.4286,85.7143,17.7229,18.948,20.1731,17.8445,19.1319,20.4194,17.0674,18.574,20.0805,17.3321,18.8165,20.3009,78.6122,20.6035,20.6035,20.2642,20.6259,0.421,0.1205,0.3005,0.4139,0.1336,0.2804,0.4659,0.1547,0.3112,0.4317,0.1493,0.2824,-39027600.0,62.38,64.8656,64.681,61.2929,70.5359,56.0586,19.69,19.99,19.59,19.75,11.8555,1468100,0.123,1.0,MAS
2003-04-08,33537702.8734,28.5714,92.8571,17.3241,18.802,20.2799,17.4249,18.9775,20.5301,16.7625,18.424,20.0855,16.9681,18.6655,20.3629,101.7221,20.6121,20.6121,20.271,20.6353,0.4121,0.1418,0.2704,0.4028,0.1558,0.247,0.4523,0.1798,0.2725,0.425,0.18,0.245,-37559500.0,63.5771,65.2831,66.7168,65.1453,81.7839,71.3991,19.93,20.01,19.7,19.82,11.8135,968200,0.0,1.0,MAS
2003-04-07,33756328.6799,35.7143,100.0,17.0172,18.652,20.2868,17.2331,18.8485,20.4639,16.5847,18.2795,19.9743,16.8334,18.532,20.2306,143.3681,20.6201,20.6201,20.2767,20.6424,0.3877,0.1528,0.2349,0.3807,0.1726,0.208,0.4171,0.1895,0.2276,0.386,0.1859,0.2,-36591300.0,63.7393,70.3274,68.914,66.2734,88.2013,84.15,20.0,20.25,19.82,19.83,11.8194,2233400,0.0,1.0,MAS
2003-04-04,35885849.6101,0.0,100.0,16.8753,18.5235,20.1717,17.1594,18.719,20.2785,16.5561,18.151,19.7459,16.8011,18.4095,20.0179,147.9581,20.628,20.628,20.2813,20.6489,0.3499,0.1532,0.1967,0.3225,0.1576,0.1649,0.3539,0.1737,0.1802,0.3234,0.1698,0.1536,-38824700.0,62.5867,67.722,65.6768,64.9865,85.8653,89.8026,19.84,19.98,19.4499,19.7,11.742,2300300,0.0,1.0,MAS
2003-04-03,36015595.5347,7.1429,100.0,16.8196,18.4195,20.0194,17.1358,18.617,20.0982,16.5238,18.043,19.5622,16.7637,18.2875,19.8113,206.3749,20.6373,20.6373,20.2897,20.657,0.3097,0.1513,0.1584,0.271,0.1456,0.1255,0.3058,0.169,0.1367,0.255,0.1439,0.1111,-36524400.0,63.8923,66.7169,67.6221,64.4352,79.8113,90.6514,19.77,19.88,19.56,19.79,11.7956,1609100,0.0,1.0,MAS
2003-04-02,35311614.2847,0.0,100.0,16.7803,18.3025,19.8247,17.1284,18.519,19.9095,16.5687,17.9375,19.3062,16.8138,18.189,19.5642,248.1966,20.6458,20.6458,20.297,20.6659,0.2448,0.1242,0.1206,0.2116,0.1225,0.0891,0.2287,0.1342,0.0945,0.1712,0.0961,0.0751,-38133500.0,62.935,65.9288,65.0933,60.5638,67.4334,77.1418,19.3,19.8,19.27,19.67,11.7241,2118900,0.0,1.0,MAS
2003-04-01,34232174.6621,0.0,50.0,16.8242,18.2165,19.6088,17.1569,18.4305,19.704,16.5937,17.8405,19.0873,16.7761,18.0935,19.4109,95.5722,20.6557,20.6557,20.3073,20.6796,0.1706,0.0811,0.0895,0.1407,0.0823,0.0585,0.1565,0.0956,0.0609,0.1096,0.0585,0.0511,-40252400.0,56.5111,57.2302,58.0675,53.9246,57.5506,71.6407,18.63,19.06,18.6,18.95,11.2949,2687000,0.0,1.0,MAS
2003-03-31,32830261.6186,7.1429,57.1429,16.7567,18.1425,19.5283,17.1433,18.387,19.6306,16.5762,17.783,18.9898,16.7755,18.0705,19.3655,43.6614,20.6728,20.6728,20.3245,20.7002,0.1467,0.0774,0.0693,0.1236,0.0858,0.0379,0.1304,0.0933,0.037,0.0976,0.0612,0.0365,-42939400.0,53.0478,56.1052,53.9575,49.8273,44.5105,53.5178,18.28,18.98,18.28,18.62,11.0982,2214400,0.0,1.0,MAS
2003-03-28,32893530.19,14.2857,64.2857,16.7515,18.12,19.4885,17.149,18.3655,19.582,16.5795,17.774,18.9685,16.7766,18.077,19.3774,59.9296,20.6934,20.6934,20.345,20.7246,0.1477,0.0978,0.0499,0.1082,0.0917,0.0164,0.1276,0.114,0.0137,0.1166,0.0954,0.0212,-40725000.0,55.2774,55.0063,56.6989,53.7591,35.1722,47.4932,18.59,18.9,18.45,18.8,11.2055,1573100,0.0,1.0,MAS
2003-03-27,32019585.7456,21.4286,71.4286,16.7603,18.099,19.4377,17.1536,18.3555,19.5575,16.5884,17.765,18.9415,16.7791,18.0705,19.3619,44.6558,20.7125,20.7125,20.3641,20.746,0.1285,0.103,0.0255,0.095,0.1015,-0.0065,0.105,0.1198,-0.0148,0.1074,0.1101,-0.0027,-42298100.0,53.1439,52.9556,54.4221,51.5849,34.4684,32.5203,18.4,18.75,18.27,18.59,11.0804,1272700,0.0,1.0,MAS
2003-03-26,31595352.4122,28.5714,78.5714,16.7622,18.092,19.4218,17.1542,18.348,19.5419,16.5925,17.753,18.9135,16.7761,18.06,19.3439,55.291,20.7338,20.7338,20.3851,20.7696,0.1235,0.1238,-0.0003,0.0921,0.1239,-0.0319,0.0929,0.1376,-0.0447,0.1136,0.1437,-0.0302,-41025400.0,53.7104,52.9556,55.6293,54.9971,43.8639,25.5031,18.67,18.75,18.35,18.64,11.1102,1997600,0.0,1.0,MAS
2003-03-25,30696432.4122,35.7143,85.7143,16.7581,18.064,19.3699,17.1536,18.3355,19.5175,16.601,17.7395,18.8779,16.7817,18.0375,19.2933,53.1909,20.7548,20.7548,20.4056,20.7907,0.1102,0.1414,-0.0312,0.087,0.1498,-0.0628,0.0679,0.1471,-0.0792,0.0923,0.1584,-0.0661,-43023000.0,53.06,52.3312,53.8469,51.4638,64.6981,45.3817,18.35,18.7,18.2,18.57,11.0684,2066700,0.0,1.0,MAS
2003-03-24,29704416.4122,42.8571,92.8571,16.7608,18.0555,19.3502,17.1515,18.323,19.4946,16.6029,17.7245,18.8461,16.78,18.03,19.28,65.6321,20.7768,20.7768,20.4277,20.8152,0.0988,0.1654,-0.0666,0.0843,0.1847,-0.1003,0.0504,0.1663,-0.1159,0.0963,0.202,-0.1057,-45089700.0,50.9573,56.5102,54.3879,58.8364,79.3663,60.7067,18.9,19.0,18.24,18.34,10.9313,1862100,0.0,1.0,MAS
2003-03-21,31076490.0964,50.0,100.0,16.7605,18.054,19.3475,17.1652,18.3035,19.4419,16.6054,17.721,18.8365,16.8009,18.0145,19.2281,149.6657,20.8013,20.8013,20.4497,20.8345,0.1061,0.2141,-0.1079,0.0492,0.1957,-0.1465,0.0232,0.1807,-0.1575,0.0441,0.2003,-0.1562,-43227600.0,62.2071,63.2306,58.6267,59.4112,91.1215,88.0059,18.94,19.43,18.55,19.34,11.5274,2518700,0.0,1.0,MAS
2003-03-20,29072978.7328,57.1429,92.8571,16.8417,18.0075,19.1733,17.2357,18.263,19.2904,16.6346,17.6965,18.7583,16.8334,17.9905,19.1476,94.9876,20.816,20.816,20.4688,20.8535,0.0122,0.1737,-0.1615,-0.0402,0.1552,-0.1954,-0.0435,0.1592,-0.2027,-0.0273,0.179,-0.2063,-45746300.0,54.9038,55.589,55.0596,57.6838,93.4342,89.3864,18.76,18.76,18.21,18.55,11.0565,1855000,0.0,1.0,MAS
2003-03-19,28634524.1874,64.2857,100.0,16.8432,17.9825,19.1218,17.2401,18.2435,19.247,16.6375,17.6735,18.7095,16.8551,17.967,19.0789,127.2532,20.8387,20.8387,20.4915,20.8746,-0.0274,0.1774,-0.2049,-0.0854,0.1488,-0.2342,-0.0933,0.1492,-0.2425,-0.0997,0.1513,-0.251,-43891300.0,57.5167,57.7514,59.3951,58.1949,94.6783,95.9722,18.8,18.89,18.52,18.75,11.1757,1315900,0.0,1.0,MAS
2003-03-18,28314440.4036,71.4286,100.0,16.8638,17.964,19.0642,17.2566,18.218,19.1795,16.6735,17.6475,18.6214,16.8852,17.9415,18.9978,128.0445,20.8597,20.8597,20.5113,20.8954,-0.098,0.1513,-0.2492,-0.1552,0.1162,-0.2714,-0.1871,0.0927,-0.2798,-0.1948,0.0941,-0.2888,-42575400.0,58.1592,56.791,57.3848,56.7724,85.0565,94.9439,18.64,18.81,18.32,18.8,11.2055,2038400,0.0,1.0,MAS
2003-03-17,26359240.4036,78.5714,100.0,16.8931,17.942,18.9909,17.2663,18.2095,19.1527,16.6933,17.619,18.5447,16.894,17.901,18.908,84.56,20.8804,20.8804,20.5333,20.9181,-0.1917,0.0953,-0.287,-0.2338,0.0666,-0.3004,-0.2837,0.0192,-0.3029,-0.2969,0.0154,-0.3124,-44613800.0,56.8153,55.9778,47.037,47.6801,65.9276,93.1188,17.76,18.74,17.47,18.65,11.1161,2917300,0.0,1.0,MAS
2003-03-14,23855415.9941,85.7143,28.5714,16.9095,17.907,18.9045,17.2579,18.1725,19.0872,16.6764,17.6105,18.5446,16.8465,17.8805,18.9145,18.1887,20.9028,20.9028,20.5641,20.9498,-0.2933,0.0176,-0.3109,-0.3237,-0.0066,-0.3171,-0.3163,-0.0086,-0.3077,-0.3334,-0.0172,-0.3162,-47531100.0,49.7168,47.5901,48.9861,48.7624,37.0763,67.1067,17.86,18.0989,17.62,17.94,10.6929,1960500,0.0,1.0,MAS
2003-03-13,23195992.3249,92.8571,35.7143,16.8527,17.878,18.9033,17.2655,18.1801,19.0947,16.5709,17.5695,18.5681,16.8152,17.8625,18.9098,-36.1605,20.9326,20.9326,20.5937,20.9809,-0.3463,-0.031,-0.3153,-0.3684,-0.053,-0.3154,-0.3687,-0.0631,-0.3056,-0.3853,-0.0734,-0.3119,-49491600.0,48.8369,43.8905,39.5226,40.7731,17.8305,37.5572,17.22,17.86,17.01,17.86,10.6453,1540700,0.0,1.0,MAS
2003-03-12,21655292.3249,100.0,42.8571,16.8392,17.8685,18.8978,17.2854,18.1901,19.0948,16.6358,17.601,18.5662,16.8857,17.8915,18.8973,-159.6792,20.9635,20.9635,20.6297,21.0187,-0.4009,-0.0933,-0.3075,-0.3958,-0.0936,-0.3022,-0.368,-0.0782,-0.2898,-0.3808,-0.0872,-0.2936,-51032300.0,35.3012,23.855,31.3845,32.3565,9.316,6.5651,16.67,16.9009,16.59,16.83,10.0313,2730500,0.0,1.0,MAS
2003-03-11,20170616.1448,100.0,50.0,17.0106,17.923,18.8354,17.5719,18.2566,18.9412,16.8123,17.6605,18.5087,17.1198,17.955,18.7902,-165.2696,21.0051,21.0051,20.6703,21.0624,-0.3598,-0.0756,-0.2842,-0.3273,-0.0485,-0.2788,-0.319,-0.0488,-0.2702,-0.3134,-0.0416,-0.2718,-53762800.0,35.1465,29.1951,33.5825,37.692,16.035,9.3693,17.26,17.43,16.81,16.82,10.0254,2031300,0.0,1.0,MAS
2003-03-10,22136390.3383,100.0,57.1429,17.2197,17.979,18.7383,17.7134,18.2901,18.8667,16.9541,17.7074,18.4608,17.2148,17.9875,18.7602,-142.5767,21.0471,21.0471,20.7091,21.1006,-0.3011,-0.0358,-0.2653,-0.289,-0.0223,-0.2667,-0.2743,-0.0163,-0.258,-0.283,-0.0216,-0.2614,-51731500.0,38.9513,32.0954,38.5992,40.7596,19.0867,12.0137,17.55,17.66,17.2497,17.26,10.2876,1690300,0.0,1.0,MAS
2003-03-07,23741635.4755,100.0,64.2857,17.3145,18.0055,18.6965,17.8121,18.3156,18.819,17.0063,17.73,18.4536,17.2685,18.0165,18.7645,-128.1591,21.0852,21.0852,20.7439,21.1363,-0.2666,-0.0103,-0.2563,-0.2593,0.0017,-0.2611,-0.258,-0.004,-0.254,-0.2696,-0.0136,-0.256,-50041200.0,42.4419,36.1558,39.0966,38.3497,24.0298,26.7219,17.4,17.94,17.29,17.62,10.5022,2147000,0.0,1.0,MAS
2003-03-06,23708604.7062,0.0,71.4286,17.3539,18.0225,18.6911,17.8638,18.3371,18.8103,17.0626,17.7605,18.4583,17.361,18.0575,18.754,-139.912,21.12,21.12,20.7786,21.1738,-0.2554,-0.0017,-0.2538,-0.2462,0.0153,-0.2615,-0.2375,0.0155,-0.2529,-0.2333,0.0193,-0.2526,-52188200.0,40.0876,35.6155,41.0453,42.6454,25.7039,18.5246,17.8,17.92,17.45,17.45,10.4009,2225700,0.0,1.0,MAS
2003-03-05,25934304.7062,7.1429,78.5714,17.4356,18.071,18.7064,17.9035,18.3826,18.8616,17.0921,17.7965,18.5008,17.3892,18.08,18.7708,-88.1417,21.1569,21.1569,20.8121,21.2077,-0.2201,0.0333,-0.2533,-0.2238,0.0415,-0.2653,-0.2242,0.0326,-0.2568,-0.2243,0.0331,-0.2574,-49962500.0,45.129,37.2242,38.9253,35.8009,38.4203,26.843,17.39,18.03,17.33,17.95,10.6989,3015600,0.0,1.0,MAS
2003-03-04,23607984.7062,14.2857,85.7143,17.4473,18.0905,18.7337,17.9427,18.4186,18.8945,17.153,17.835,18.5169,17.4773,18.147,18.8167,-106.5803,21.1891,21.1891,20.8471,21.2461,-0.2226,0.039,-0.2617,-0.2032,0.0724,-0.2757,-0.1917,0.0733,-0.265,-0.1678,0.0979,-0.2657,-52978100.0,38.201,39.6426,40.27,45.3644,48.8332,31.7439,18.17,18.19,17.45,17.47,10.4128,2782700,0.0,1.0,MAS
2003-03-03,26240268.49,21.4286,92.8571,17.5448,18.14,18.7352,17.9688,18.4396,18.9103,17.1942,17.8749,18.5557,17.4801,18.1575,18.8349,41.4215,21.2265,21.2265,20.8812,21.277,-0.1738,0.0976,-0.2714,-0.1903,0.1035,-0.2938,-0.1597,0.1236,-0.2833,-0.1726,0.1176,-0.2902,-50195400.0,46.0795,45.8689,48.7387,49.1129,59.2555,56.6739,18.41,18.55,18.1,18.17,10.83,1889300,0.0,1.0,MAS
2003-02-28,27541786.2678,28.5714,100.0,17.5456,18.141,18.7364,17.9676,18.4361,18.9045,17.1878,17.8609,18.5341,17.4458,18.128,18.8102,96.6546,21.2572,21.2572,20.9092,21.3058,-0.1802,0.1156,-0.2958,-0.2076,0.112,-0.3197,-0.1826,0.1316,-0.3142,-0.2007,0.1189,-0.3196,-48306100.0,48.8882,48.8576,51.3619,49.9107,59.8714,58.0817,18.46,18.701,18.27,18.38,10.9552,2091300,0.0,1.0,MAS
2003-02-27,28565601.349,35.7143,50.0,17.5269,18.1185,18.7101,17.9677,18.436,18.9043,17.1925,17.8389,18.4854,17.4375,18.1345,18.8315,85.83,21.2861,21.2861,20.9357,21.3344,-0.2072,0.1175,-0.3247,-0.2421,0.1056,-0.3477,-0.2266,0.1205,-0.3471,-0.2388,0.1105,-0.3493,-46214800.0,49.8283,46.7006,47.6697,45.4688,65.0075,63.0109,18.19,18.6,18.03,18.45,10.9969,1931900,0.0,1.0,MAS
2003-02-26,27650490.8227,42.8571,0.0,17.5249,18.12,18.7151,17.9648,18.44,18.9152,17.1837,17.8499,18.5162,17.4395,18.1395,18.8395,55.4216,21.3146,21.3146,20.9649,21.366,-0.2458,0.1083,-0.3541,-0.2723,0.1017,-0.3741,-0.255,0.1222,-0.3772,-0.2564,0.1205,-0.3769,-48146700.0,44.5995,44.5505,48.3802,45.8887,67.7474,58.5217,18.22,18.5,18.08,18.08,10.7764,1262200,0.0,1.0,MAS
2003-02-25,28912690.8227,50.0,7.1429,17.5293,18.1355,18.7417,17.9641,18.4475,18.9309,17.1765,17.8584,18.5404,17.4407,18.1465,18.8523,54.8897,21.3471,21.3471,20.9939,21.3977,-0.2537,0.1275,-0.3812,-0.2968,0.1027,-0.3995,-0.2927,0.1151,-0.4078,-0.2782,0.1289,-0.4071,-46884500.0,48.6733,43.4921,45.6735,45.5776,74.5335,73.4899,18.2,18.45,17.9,18.4,10.9671,2143500,0.0,1.0,MAS
2003-02-24,27158918.0954,57.1429,14.2857,17.5285,18.1225,18.7165,17.9522,18.468,18.9838,17.1776,17.8705,18.5635,17.4343,18.166,18.8977,81.4043,21.3768,21.3768,21.025,21.4298,-0.2927,0.1203,-0.4131,-0.3185,0.1066,-0.4252,-0.3182,0.1184,-0.4365,-0.2999,0.1394,-0.4393,-49028000.0,47.419,46.1071,49.272,50.8735,76.5466,71.2307,18.59,18.61,18.17,18.31,10.9135,1884100,0.0,1.0,MAS
