,aroon_down,aroon_up,aroon_bandwidth,bbands_lower,bbands_upper,bbandwidth_100,cci,macd_hist,obv,rsi,sma_100,sma_20,stoch,today_value,crudeoil_open,dollar_open,fedfund_open,gold_open,treasury_3_month,treasury_10_year,tomorrow_value
2017-02-28,0.0,96.0,96.0,207.225,219.945,5.955474401292225,73.3014,0.2338,39702448.0,75.1346,204.794,213.585,86.1308,204.7411,55.06,101.165,98.66,1253.3,0.53,2.36,207.6462
2017-02-27,4.0,100.0,96.0,206.7301,219.6309,6.051585393598384,92.5844,0.3451,41883489.0,81.5295,204.5947,213.1805,89.8849,205.3448,54.97,101.04,98.66,1258.9,0.5,2.36,204.7411
2017-02-24,8.0,96.0,88.0,206.5894,219.0256,5.843872983799906,87.2813,0.3989,39941248.0,80.7696,204.3982,212.8075,91.3603,205.0429,54.91,100.98,98.685,1249.2,0.52,2.31,205.3448
2017-02-23,12.0,100.0,88.0,206.548,218.383,5.570316121911562,98.849,0.4552,38303261.0,80.1535,204.2112,212.4655,92.8223,204.7977,54.74,101.27,98.66,1237.5,0.51,2.38,205.0429
2017-02-22,16.0,96.0,80.0,206.5885,217.7005,5.237939234814004,109.2549,0.5063,36586090.0,79.8773,204.011,212.1445,94.3461,204.6845,54.83,101.28,98.64,1234.6,0.52,2.42,204.7977
2017-02-21,20.0,100.0,80.0,206.4981,216.9869,4.953563880656928,128.2222,0.5321,38057609.0,80.747,203.8307,211.7425,94.7199,204.7788,54.94,100.99,98.67,1235.4,0.53,2.43,204.6845
2017-02-17,0.0,96.0,96.0,206.3505,216.1885,4.656611579049505,111.2822,0.4951,36164437.0,77.9105,203.6387,211.2695,95.4145,203.581,54.78,100.45,98.67,1238.9,0.53,2.42,204.7788
2017-02-16,4.0,100.0,96.0,206.2585,215.5095,4.386771874585082,132.0536,0.5021,34711844.0,77.0963,203.4474,210.884,95.6482,203.2697,54.98,100.865,98.62,1234.1,0.53,2.45,203.581
2017-02-15,8.0,100.0,92.0,206.1442,214.8188,4.121312324361047,167.2077,0.4849,36632274.0,78.48,203.2752,210.4815,94.1581,203.4301,54.96,101.235,98.665,1229.0,0.54,2.51,203.2697
2017-02-14,12.0,100.0,88.0,206.3746,213.8364,3.551453912439232,178.33700000000005,0.3815,34582033.0,75.9053,203.112,210.1055,91.7294,202.402,55.35,100.91,98.695,1225.4,0.54,2.47,203.4301
2017-02-13,16.0,100.0,84.0,206.5119,213.0121,3.0988453580724853,226.33,0.2793,32053889.0,73.5016,202.9478,209.762,87.9588,201.5625,55.97,100.78,98.69,1233.2,0.52,2.43,202.402
2017-02-10,20.0,100.0,80.0,206.7566,212.2434,2.618997613365163,184.1877,0.1685,30297630.0,69.9696,202.7705,209.5,85.1613,200.4967,55.52,100.6,98.715,1228.6,0.55,2.41,201.5625
2017-02-09,24.0,100.0,76.0,206.8538,211.6942,2.312948574595979,129.8686,0.0788,28885266.0,66.8867,202.6043,209.274,83.9616,199.695,55.12,100.22,98.755,1241.1,0.54,2.4,200.4967
2017-02-08,0.0,64.0,64.0,206.9514,211.2756,2.067872232065357,58.8454,0.0022,27647888.0,61.7372,202.446,209.1135,80.7138,198.5631,54.19,100.395,98.76,1234.1,0.54,2.34,199.695
2017-02-07,0.0,68.0,68.0,206.863,211.104,2.0293468144614355,76.439,-0.011,26551737.0,60.4523,202.3074,208.9835,73.1958,198.3085,55.53,99.92,98.72,1235.3,0.53,2.4,198.5631
2017-02-06,4.0,72.0,68.0,206.7861,210.9509,1.9939818593995673,79.7956,-0.0166,25357130.0,60.2226,202.1515,208.8685,58.1124,198.2613,56.43,99.61,98.705,1220.7,0.53,2.42,198.3085
2017-02-03,8.0,76.0,68.0,206.7966,210.7814,1.908529663919066,109.923,-0.0323,26702705.0,63.2232,201.9973,208.789,46.2484,198.6763,56.12,99.79,98.68,1216.4,0.51,2.49,198.2613
2017-02-02,12.0,80.0,68.0,206.8032,210.4908,1.7673870220995287,11.238,-0.1125,22438209.0,56.0621,201.8757,208.647,44.1831,197.2143,55.89,99.45,98.695,1209.9,0.52,2.48,198.6763
2017-02-01,16.0,84.0,68.0,206.7353,210.4457,1.7787962539041773,31.6779,-0.0865,20776887.0,55.5959,201.7416,208.5905,54.6128,197.1295,55.2,99.535,98.725,1210.7,0.51,2.48,197.2143
2017-01-31,20.0,88.0,68.0,206.467,210.488,1.928745308246687,-2.5031,-0.0423,18078061.0,55.4496,201.6568,208.4775,72.165,197.1012,55.26,100.3,98.735,1195.9,0.52,2.45,197.1295
2017-01-30,24.0,92.0,68.0,205.8725,210.7165,2.32555348316926,17.253,0.0209,21865205.0,55.5062,201.577,208.2945,84.6191,197.1106,55.65,100.33,98.735,1191.6,0.51,2.49,197.1012
2017-01-27,28.0,96.0,68.0,205.5543,210.7387,2.490745700744419,142.9856,0.1047,24647560.0,63.1033,201.4972,208.1465,85.8499,198.3085,56.09,100.41,98.71,1190.2,0.52,2.49,197.1106
2017-01-26,32.0,100.0,68.0,205.3817,210.4923,2.4577636495669384,220.45,0.0864,26075724.0,65.0565,201.3984,207.937,76.661,198.5914,55.85,99.69,98.69,1202.1,0.51,2.51,198.3085
2017-01-25,36.0,100.0,64.0,205.5375,210.0515,2.172338536390525,321.6513,0.0056,28560810.0,66.0692,201.2877,207.7945,62.8681,198.7423,55.69,100.13,98.715,1209.8,0.5,2.53,198.5914
2017-01-24,40.0,100.0,60.0,205.7901,209.4469,1.7613073979438267,166.7485,-0.1533,25687840.0,59.7405,201.1758,207.6185,57.5221,197.1012,55.89,99.885,98.75,1218.4,0.51,2.47,198.7423
2017-01-23,44.0,0.0,-44.0,205.7846,209.2564,1.6729913430239431,-52.442,-0.2303,23747715.0,53.6506,201.0862,207.5205,54.6265,195.8561,56.08,100.575,98.73,1210.8,0.51,2.41,197.1012
2017-01-20,48.0,0.0,-48.0,205.7715,209.3615,1.7295661872219281,59.7125,-0.2133,28334331.0,56.5384,201.0136,207.5665,61.2128,196.3089,55.28,100.94,98.685,1204.9,0.5,2.48,195.8561
2017-01-19,52.0,4.0,-48.0,205.7082,209.5258,1.8387704282404616,10.0729,-0.232,26251671.0,53.2789,200.9261,207.617,63.1794,195.6769,55.25,101.33,98.69,1203.6,0.52,2.47,196.3089
2017-01-18,56.0,8.0,-48.0,205.7283,209.5937,1.8613991071987626,43.2754,-0.1897,27918576.0,57.4596,200.8491,207.661,68.7743,196.3372,56.24,100.23,98.76,1218.2,0.53,2.42,195.6769
2017-01-17,60.0,12.0,-48.0,205.7247,209.5683,1.851030477277479,28.2948,-0.194,25938099.0,55.4177,200.7667,207.6465,65.0713,195.9222,56.34,101.34,98.75,1200.8,0.55,2.33,196.3372
2017-01-13,0.0,16.0,16.0,205.7335,209.6105,1.8668862436919804,94.3127,-0.1569,27628152.0,59.9083,200.6984,207.672,63.7678,196.6201,56.94,101.38,98.74,1195.6,0.53,2.4,195.9222
2017-01-12,0.0,20.0,20.0,205.7161,209.5279,1.8359326082977605,28.5247,-0.1777,24805408.0,58.1642,200.61900000000003,207.622,62.1447,196.2334,56.23,101.645,98.775,1193.4,0.52,2.36,196.6201
2017-01-11,0.0,24.0,24.0,205.6604,209.6976,1.9439615945762376,56.7051,-0.1726,28049968.0,60.9255,200.5439,207.679,70.1349,196.6673,54.99,101.985,98.725,1189.1,0.52,2.38,196.2334
2017-01-10,0.0,28.0,28.0,205.6589,209.6251,1.91011452403657,50.0108,-0.2158,22371926.0,58.5838,200.467,207.642,80.1039,196.1108,55.89,101.785,98.715,1183.5,0.52,2.38,196.6673
2017-01-09,0.0,32.0,32.0,205.6603,209.6317,1.9125819905030623,49.2263,-0.2262,24561348.0,58.75,200.3912,207.646,84.9952,196.1391,57.53,102.16,98.69,1174.9,0.5,2.38,196.1108
2017-01-06,4.0,36.0,32.0,205.5671,209.6039,1.9446444958824194,69.3278,-0.2473,26266529.0,62.3652,200.3118,207.5855,77.2592,196.7616,57.28,101.47,98.74,1179.7,0.53,2.42,196.1391
2017-01-05,8.0,40.0,32.0,205.4181,209.5119,1.9732484997469393,12.3815,-0.3487,24071953.0,59.527,200.2362,207.465,58.3025,195.9976,57.08,102.07,98.715,1165.3,0.52,2.37,196.7616
2017-01-04,12.0,44.0,32.0,204.6198,209.8922,2.5439070521480702,20.0442,-0.4209,26844018.0,60.3619,200.1629,207.256,36.1847,196.1485,56.36,103.37,98.67,1158.1,0.53,2.46,195.9976
2017-01-03,16.0,48.0,32.0,203.7828,210.2242,3.111734825739655,-70.494,-0.5406,22221404.0,55.9913,200.09,207.0035,23.8888,194.9978,57.4,102.795,98.705,1154.0,0.53,2.45,196.1485
2016-12-30,20.0,52.0,32.0,202.8005,210.7075,3.8243516449500428,-167.3097,-0.5871,17471223.0,49.9894,200.0195,206.754,20.4734,193.649,57.09,102.255,98.74,1159.5,0.51,2.45,194.9978
2016-12-29,24.0,56.0,32.0,202.0559,211.0821,4.369581108491588,-174.5529,-0.4933,21722623.0,53.3434,199.9684,206.569,24.8686,194.3187,56.91,103.135,98.725,1143.1,0.47,2.49,193.649
2016-12-28,0.0,60.0,60.0,201.5246,211.2514,4.712870903347093,-122.6477,-0.4039,23495711.0,53.5313,199.9089,206.388,28.6553,194.3564,56.88,102.93,98.695,1139.3,0.53,2.51,194.3187
2016-12-27,0.0,64.0,64.0,201.1272,211.3288,4.946757957212412,-0.3746,-0.2622,25723687.0,61.8217,199.85,206.228,38.327,195.9033,56.41,103.025,98.705,1135.3,0.51,2.57,194.3564
2016-12-23,0.0,68.0,68.0,200.6748,211.2652,5.141719667912797,-23.0865,-0.2135,23905184.0,60.0344,199.7587,205.97,50.0274,195.4223,55.85,102.95,98.715,1130.0,0.52,2.55,195.9033
2016-12-22,0.0,72.0,72.0,200.4166,211.1544,5.217957533451103,-10.6066,-0.0992,22625943.0,59.4117,199.6706,205.7855,57.2291,195.2525,55.71,102.895,98.73,1133.2,0.51,2.55,195.4223
2016-12-21,0.0,76.0,76.0,200.069,211.07,5.3514748053578005,65.7042,0.0757,24489718.0,67.9297,199.5786,205.5695,53.8747,195.4999,56.51,103.1,98.72,1134.0,0.52,2.55,195.2525
2016-12-20,0.0,80.0,80.0,199.793,210.74,5.3330670128832525,77.9062,0.1553,26036287.0,71.403,199.4834,205.2665,45.8999,196.0342,56.0,103.03,98.71,1139.8,0.52,2.57,195.4999
2016-12-19,0.0,84.0,84.0,199.5851,210.2479,5.203485322070196,67.6734,0.1771,22841026.0,69.3613,199.3848,204.9165,47.3193,195.2844,56.1,102.71,98.71,1136.1,0.52,2.54,196.0342
2016-12-16,0.0,88.0,88.0,199.1368,209.9282,5.276129710437221,70.006,0.2451,20799061.0,68.1196,199.2907,204.5325,57.5832,194.8438,55.03,103.14,98.71,1130.5,0.51,2.6,195.2844
2016-12-15,0.0,92.0,92.0,198.8156,209.5644,5.264116754003632,87.8017,0.348,23873046.0,70.1414,199.1991,204.19,75.5064,195.1812,54.93,102.445,98.705,1143.8,0.51,2.6,194.8438
2016-12-14,4.0,96.0,92.0,198.4577,209.1063,5.225486058631289,94.4706,0.4145,21060531.0,68.2711,199.1052,203.782,86.7301,194.4595,55.6,100.95,98.845,1159.8,0.55,2.54,195.1812
2016-12-13,0.0,100.0,100.0,198.1931,208.6659,5.148122568260752,149.6613,0.5336,25293453.0,78.5344,199.0191,203.4295,94.1855,196.0811,56.05,100.875,98.865,1164.5,0.54,2.48,194.4595
2016-12-12,0.0,100.0,100.0,198.012,207.808,4.827756148045928,154.5068,0.4736,22623258.0,75.7566,198.9205,202.91,94.7963,194.7501,56.05,101.58,98.84,1161.4,0.51,2.49,196.0811
2016-12-09,4.0,100.0,96.0,197.7819,207.1381,4.621258520201522,212.0647,0.4556,25042617.0,77.2603,198.8269,202.46,92.9676,194.9657,54.7,101.015,98.87,1172.5,0.54,2.47,194.7501
2016-12-08,8.0,100.0,92.0,197.8739,206.1601,4.101734012484102,253.0472,0.3399,23070612.0,74.7063,198.7385,202.017,81.6143,193.7846,54.07,100.13,98.885,1176.1,0.51,2.4,194.9657
2016-12-07,12.0,100.0,88.0,197.8349,205.3931,3.7488468062733733,228.4064,0.2311,20087564.0,73.5229,198.6547,201.614,61.4196,193.2785,55.03,100.44,98.885,1171.4,0.52,2.34,193.7846
2016-12-06,16.0,84.0,68.0,197.3623,204.9037,3.7494593129918914,97.5197,0.0706,17833679.0,66.5873,198.5785,201.133,39.839,190.8601,55.4,100.08,98.89,1172.8,0.49,2.39,193.2785
2016-12-05,20.0,88.0,68.0,196.4584,205.0136,4.261916148573243,75.9433,0.0494,15420344.0,64.1903,198.5224,200.736,31.4798,190.1946,55.5,101.1,98.895,1182.6,0.49,2.39,190.8601
2016-12-02,24.0,92.0,68.0,194.4042,205.9248,5.755566046926404,11.9478,0.0623,13349423.0,59.8169,198.4764,200.1645,37.2003,189.1073,54.19,100.86,98.885,1174.3,0.49,2.4,190.1946
2016-12-01,28.0,96.0,68.0,192.8912,206.4368,6.784197451718892,25.4708,0.1744,11230337.0,59.2593,198.4305,199.664,54.3341,188.9761,52.91,101.49,98.915,1175.1,0.48,2.45,189.1073
2016-11-30,32.0,100.0,68.0,191.8205,206.5955,7.416870808401257,75.8416,0.3317,14514424.0,63.90600000000001,198.3867,199.208,70.7298,189.7166,49.81,100.88,98.935,1190.7,0.48,2.37,188.9761
2016-11-29,36.0,92.0,56.0,191.18,206.373,7.643257628542601,87.3841,0.454,16874542.0,66.7353,198.3212,198.7765,85.8235,190.1478,50.73,101.2,98.935,1196.6,0.48,2.3,189.7166
2016-11-28,40.0,96.0,56.0,190.8778,205.9022,7.573163969958157,94.9646,0.545,15184932.0,65.756,198.2443,198.39,93.2959,189.8478,49.98,101.385,98.92,1184.4,0.48,2.32,190.1478
2016-11-25,44.0,100.0,56.0,190.6327,205.4063,7.460679377536045,125.1607,0.6595,17377967.0,71.6307,198.1414,198.0195,94.7432,190.7477,52.2,101.75,98.905,1188.2,0.49,2.36,189.8478
2016-11-23,48.0,96.0,48.0,190.6329,204.6311,7.082962273316061,103.3292,0.6736,15534876.0,69.4954,198.0302,197.632,92.9584,189.9884,52.38,101.015,98.965,1216.3,0.51,2.36,190.7477
2016-11-22,52.0,100.0,48.0,190.6906,203.9314,6.710624344309242,106.337,0.7090000000000001,14068575.0,69.0142,197.9158,197.311,90.0067,189.8197,52.52,100.74,98.96,1216.3,0.49,2.31,189.9884
2016-11-21,56.0,100.0,44.0,190.8437,203.1983,6.270702107897117,102.1633,0.7137,11295145.0,68.0522,197.8167,197.021,91.3233,189.4729,50.6,101.325,98.955,1210.6,0.46,2.33,189.8197
2016-11-18,60.0,100.0,40.0,191.0596,202.4954,5.811538412674213,90.6184,0.6909,8653800.0,63.8878,197.7173,196.7775,89.2579,188.0856,50.19,100.985,98.955,1218.5,0.44,2.34,189.4729
2016-11-17,64.0,100.0,36.0,191.1345,202.0015,5.528366773839073,104.4472,0.7418,10322083.0,65.8258,197.6071,196.568,87.0691,188.4231,50.2,100.205,99.02,1227.4,0.44,2.29,188.0856
2016-11-16,68.0,84.0,16.0,191.303,201.373,5.128910348480678,105.3393,0.7211,9143900.0,63.0816,197.4612,196.338,81.1678,187.5326,50.28,100.02,98.99,1231.0,0.47,2.22,188.4231
2016-11-15,72.0,88.0,16.0,191.4294,200.9136,4.834647234690062,126.2432,0.7240000000000001,10339076.0,64.8112,197.291,196.1715,80.5981,187.8513,48.64,99.725,99.05,1224.3,0.51,2.23,187.5326
2016-11-14,76.0,92.0,16.0,191.6347,200.2873,4.415470425237664,111.713,0.6357,7806627.0,59.9872,197.1525,195.961,83.2097,186.3422,48.65,99.04,99.025,1230.0,0.55,2.23,187.8513
2016-11-11,80.0,96.0,16.0,191.6346,199.9124,4.228253568537102,114.0484,0.6104,5155329.0,59.8921,197.0984,195.7735,88.7777,186.3141,48.93,98.73,99.105,1261.8,0.515,2.19,186.3422
2016-11-10,84.0,100.0,16.0,191.7126,199.5204,3.991381095153009,146.9486,0.5291,7109505.0,61.5686,197.0199,195.6165,82.1641,186.6609,50.05,98.505,99.14,1281.9,0.48,2.15,186.3141
2016-11-09,88.0,100.0,12.0,191.8845,198.9925,3.636949730989546,110.5304,0.3269,1983152.0,60.2852,196.9409,195.4385,64.6053,186.2297,49.17,97.93,99.215,1278.0,0.45,2.07,186.6609
2016-11-08,92.0,16.0,-76.0,192.0612,198.5688,3.331848552338528,54.15600000000001,0.035,-4135959.0,53.7361,196.8706,195.315,35.525,184.2613,49.08,97.7,99.2,1286.4,0.43,1.88,186.2297
2016-11-07,96.0,20.0,-76.0,192.0674,198.5006,3.294279101206448,-0.0332,-0.2074,-7191863.0,50.4868,196.8091,195.284,19.0118,183.4177,49.02,97.215,99.22,1295.0,0.41,1.83,184.2613
2016-11-04,100.0,0.0,-100.0,191.9332,198.9038,3.567011311620952,-153.5338,-0.4725,-9890974.0,28.8248,196.7637,195.4185,13.6323,179.4809,49.0,97.165,99.25,1307.3,0.38,1.79,183.4177
2016-11-03,100.0,4.0,-96.0,192.6319,198.8031,3.1531160984582365,-195.1215,-0.4166,-7669428.0,29.5684,196.7541,195.7175,19.965,179.7246,49.63,97.36,99.255,1301.9,0.38,1.82,179.4809
2016-11-02,100.0,8.0,-92.0,193.3635,198.7165,2.730565190777397,-221.9612,-0.3088,-6157257.0,31.7633,196.7447,196.04,22.1619,180.4276,50.32,97.635,99.225,1293.9,0.37,1.81,179.7246
2016-11-01,100.0,12.0,-88.0,194.0593,198.5677,2.296530804045567,-200.6631,-0.1788,-2761400.0,35.99800000000001,196.732,196.3135,24.0657,181.6274,50.78,98.325,99.2,1281.9,0.35,1.83,180.4276
2016-10-31,52.0,16.0,-36.0,194.53,198.43400000000003,1.9869504585661917,-114.0481,-0.0793,-304790.0,41.4501,196.721,196.482,28.3601,182.9022,52.01,98.295,99.21,1282.2,0.34,1.84,181.6274
2016-10-28,56.0,20.0,-36.0,194.6646,198.5924,1.997574105483178,-141.5346,-0.0456,-304790.0,41.4501,196.7151,196.6285,41.458,182.9022,53.0,98.79,99.185,1273.0,0.3,1.86,182.9022
2016-10-27,60.0,0.0,-60.0,194.774,198.83900000000003,2.0654805608554727,-30.9316,0.0186,2327242.0,44.074,196.7122,196.8065,56.6814,183.4833,53.16,98.535,99.195,1267.2,0.3,1.85,182.9022
2016-10-26,64.0,4.0,-60.0,194.8977,198.8513,2.008182877924781,-30.2913,0.0626,3962703.0,46.3596,196.6967,196.8745,69.1244,183.9707,53.23,98.61,99.205,1274.0,0.33,1.79,183.4833
2016-10-25,68.0,8.0,-60.0,194.8541,199.1659,2.1886198670118295,21.6951,0.0811,5165029.0,48.3287,196.6725,197.01,74.668,184.3831,54.41,98.63,99.205,1265.2,0.34,1.77,183.9707
2016-10-24,72.0,12.0,-60.0,194.8843,199.2557,2.2181965798954657,46.7871,0.0657,6630308.0,50.883,196.6346,197.07,76.234,184.9081,54.05,98.57,99.245,1266.9,0.33,1.77,184.3831
2016-10-21,76.0,16.0,-60.0,194.8529,199.2311,2.221962830259535,-45.8604,-0.0145,5813337.0,47.1798,196.5967,197.042,71.8473,184.1582,53.72,98.28,99.235,1266.5,0.34,1.74,184.9081
2016-10-20,80.0,20.0,-60.0,194.8958,199.3702,2.2697366752395602,-35.5561,-0.0525,4436976.0,46.9477,196.561,197.133,60.9056,184.1113,54.17,97.79,99.255,1270.6,0.35,1.76,184.1582
2016-10-19,84.0,24.0,-60.0,194.8698,199.6902,2.44343065693431,-23.7449,-0.0966,5746774.0,48.2067,196.5222,197.28,45.9229,184.4113,54.01,97.81,99.255,1263.9,0.35,1.76,184.1113
2016-10-18,88.0,28.0,-60.0,194.9248,199.7782,2.4592668411438443,-54.0879,-0.1845,4705412.0,45.9347,196.4825,197.3515,35.6475,183.9051,53.62,97.65,99.235,1256.0,0.34,1.75,184.4113
2016-10-17,92.0,32.0,-60.0,194.8896,199.7904,2.4834296138643985,-131.7904,-0.2476,3442031.0,40.7992,196.4407,197.34,29.8846,182.8272,53.4,97.99,99.22,1252.9,0.34,1.77,183.9051
2016-10-14,96.0,36.0,-60.0,195.0754,199.6946,2.3401980900271075,-104.3402,-0.2047,4765239.0,42.6986,196.4095,197.385,33.2065,183.3708,53.49,97.53,99.215,1259.5,0.32,1.8,182.8272
2016-10-13,100.0,0.0,-100.0,195.1255,199.6705,2.302454938753187,-202.4596,-0.173,3546409.0,42.4843,196.3595,197.398,38.6618,183.324,53.04,97.905,99.21,1257.1,0.3,1.75,183.3708
2016-10-12,20.0,0.0,-20.0,195.3071,199.5969,2.1725786520268286,-162.47,-0.0987,5953551.0,44.4287,196.2861,197.452,49.987,183.9145,53.99,97.495,99.18,1254.5,0.37,1.79,183.324
2016-10-11,24.0,4.0,-20.0,194.9605,199.7885,2.446111326437814,-167.4774,-0.0324,4494869.0,43.4754,196.2089,197.3745,53.7248,183.6801,54.29,96.935,99.195,1261.7,0.35,1.77,183.9145
2016-10-10,28.0,8.0,-20.0,194.7156,199.9154,2.6352719375822025,73.4836,0.1049,7138323.0,51.3626,196.1225,197.3155,52.7683,185.9391,53.13,96.5,99.195,1258.5,0.33999999999999997,1.75,183.6801
2016-10-07,32.0,12.0,-20.0,194.7118,199.9302,2.6446247485062426,-27.8818,0.073,5840922.0,48.0587,196.0181,197.321,47.4393,185.0861,54.16,96.73,99.21,1256.8,0.33,1.73,185.9391
2016-10-06,36.0,16.0,-20.0,194.5281,199.9359,2.7418471647602867,17.2779,0.1121,7636062.0,50.62,195.9231,197.232,47.9527,185.7704,53.11,96.06,99.225,1269.7,0.33,1.75,185.0861
2016-10-05,40.0,20.0,-20.0,194.3095,200.3875,3.079830857594547,40.1591,0.0947,6518670.0,49.8379,195.8375,197.3485,52.0523,185.5548,52.89,96.0,99.25,1270.5,0.32,1.72,185.7704
2016-10-04,44.0,24.0,-20.0,194.0764,200.9236,3.466936708860753,-4.8956,0.0866,5391922.0,47.0619,195.7355,197.5,58.344,184.7862,52.19,95.6,99.275,1315.0,0.33,1.69,185.5548
2016-10-03,48.0,28.0,-20.0,193.9519,201.4341,3.784757174002117,45.0631,0.1546,8238503.0,49.9412,195.6592,197.693,58.4549,185.6485,52.42,95.26,99.3,1321.0,0.32,1.63,184.7862
2016-09-30,52.0,32.0,-20.0,193.8907,201.7263,3.961204902721571,90.4343,0.1613,10374534.0,51.9627,195.5726,197.8085,56.2663,186.2391,51.63,95.41,99.35,1323.6,0.29,1.6,185.6485
2016-09-29,56.0,36.0,-20.0,193.8799,201.8161,4.011261170191265,39.2061,0.0998,7227131.0,46.9632,195.4976,197.848,50.2983,184.7581,50.87,95.235,99.325,1325.0,0.26,1.56,186.2391
2016-09-28,60.0,0.0,-60.0,193.9513,201.9857,4.058423436051697,97.4377,0.1603,9301748.0,53.0286,195.415,197.9685,51.9265,186.5109,48.97,95.345,99.33,1330.1,0.27,1.57,184.7581
2016-09-27,64.0,4.0,-60.0,193.9265,202.1135,4.134430865569126,16.3825,0.0594,7881642.0,49.5679,195.3117,198.02,63.1826,185.5079,49.57,95.235,99.315,1342.0,0.26,1.56,186.5109
2016-09-26,68.0,8.0,-60.0,193.9231,202.3649,4.260436854005168,-17.2635,0.0094,6413287.0,45.3768,195.2123,198.144,75.2911,184.3831,49.5,95.25,99.31,1340.8,0.25,1.59,185.5079
2016-09-23,72.0,12.0,-60.0,194.0776,202.4774,4.236385873334089,37.269,0.0581,8864870.0,50.5087,195.1251,198.2775,79.0645,185.8641,50.02,95.39,99.3,1340.3,0.18,1.62,184.3831
2016-09-22,76.0,16.0,-60.0,194.1017,202.6003,4.2846267475334185,58.238,-0.0225,10278431.0,54.3758,195.0332,198.351,67.9318,186.8671,50.4,95.285,99.29,1338.9,0.18,1.63,185.8641
2016-09-21,80.0,20.0,-60.0,194.0962,202.6618,4.31779573442753,-7.158,-0.2508,8063188.0,50.4587,194.9469,198.379,56.621,185.7517,49.32,95.9,99.28,1318.0,0.22,1.66,186.8671
2016-09-20,84.0,24.0,-60.0,194.0968,202.9332,4.4512505352240375,-51.0264,-0.4656,5824431.0,41.8945,194.8574,198.515,43.5975,183.6895,48.23,95.695,99.28,1316.3,0.3,1.69,185.7517
2016-09-19,88.0,28.0,-60.0,194.404,203.081,4.365950916386778,-59.1153,-0.5388,4530346.0,41.8096,194.8007,198.7425,34.1088,183.6708,48.88,95.81,99.3,1313.2,0.3,1.7,183.6895
2016-09-16,92.0,32.0,-60.0,194.7651,203.1789,4.228635184850134,-86.8403,-0.6038,2468996.0,41.5717,194.7615,198.972,26.3994,183.6145,48.71,95.155,99.345,1318.3,0.3,1.7,183.6708
2016-09-15,96.0,36.0,-60.0,195.1888,203.2482,4.045507821813742,-94.9566,-0.6481,4243202.0,43.7005,194.7189,199.2185,23.3704,184.3363,48.58,95.285,99.315,1325.8,0.29,1.71,183.6145
2016-09-14,100.0,40.0,-60.0,195.5236,203.2814,3.890522937275111,-163.0521,-0.7423,2368585.0,35.7675,194.6658,199.4025,31.0324,182.4616,49.88,95.47,99.285,1322.6,0.33,1.7,184.3363
2016-09-13,100.0,44.0,-56.0,196.4552,202.8848,3.2201131867581623,-225.9868,-0.6286,5335732.0,36.0505,194.6358,199.67,41.8938,182.5741,49.9,95.015,99.305,1331.7,0.36,1.73,182.4616
2016-09-12,100.0,48.0,-52.0,197.6297,202.3373,2.353994204521866,-174.3278,-0.4114,8701000.0,46.6098,194.6041,199.9835,64.5493,185.2026,49.9,95.26,99.28,1332.0,0.37,1.68,182.5741
2016-09-09,100.0,52.0,-48.0,197.8256,202.3404,2.256463567619428,-296.0251,-0.4139,5900838.0,32.7729,194.5461,200.083,79.9745,182.59,51.36,94.9,99.3,1341.6,0.35,1.67,185.2026
2016-09-08,0.0,56.0,56.0,199.3135,201.3515,1.0173087242459324,58.3591,-0.1064,9336431.0,56.1166,194.5145,200.3325,85.7417,187.1062,50.81,94.905,99.325,1349.1,0.35,1.61,182.59
2016-09-07,0.0,60.0,60.0,199.2388,201.3432,1.0506712732973515,98.682,-0.1094,11516905.0,59.9682,194.4287,200.291,74.222,187.5447,49.58,94.8,99.34,1353.5,0.34,1.54,187.1062
2016-09-06,4.0,64.0,60.0,199.2491,201.2539,1.0011410651106178,89.0888,-0.163,12972347.0,60.0496,194.3244,200.2515,59.8163,187.5541,49.36,95.7,99.265,1328.1,0.32,1.55,187.5447
2016-09-02,8.0,68.0,60.0,199.2613,201.1487,0.9427336979595841,43.4123,-0.2465,11382746.0,56.6023,194.2221,200.205,53.162,186.9662,47.92,95.61,99.275,1318.0,0.33,1.6,187.5541
2016-09-01,12.0,72.0,60.0,199.2542,201.1358,0.939883613476856,-151.2386,-0.306,9826974.0,51.0629,194.1263,200.195,51.6668,186.1358,49.02,95.95,99.27,1311.7,0.33,1.57,186.9662
2016-08-31,16.0,76.0,60.0,199.0082,201.2908,1.1404475154821783,-160.6257,-0.2968,12023059.0,51.3364,194.0205,200.1495,48.127,186.1731,50.58,95.945,99.285,1314.7,0.33,1.58,186.1358
2016-08-30,20.0,80.0,60.0,198.7373,201.4477,1.3545735097517362,-61.4742,-0.2745,14366917.0,54.6666,193.8961,200.0925,37.8685,186.6303,51.52,95.495,99.28,1327.0,0.33,1.57,186.1731
2016-08-29,24.0,84.0,60.0,198.3006,201.6644,1.6820471791281726,-23.8768,-0.28,15774284.0,57.3455,193.7717,199.9825,33.6077,186.9849,51.5,95.535,99.255,1320.6,0.33,1.57,186.6303
2016-08-26,28.0,88.0,60.0,198.1975,201.6335,1.7187261618033653,-134.5328,-0.3192,14633607.0,51.4769,193.6384,199.9155,40.5751,186.0424,51.96,94.575,99.32,1321.3,0.34,1.62,186.9849
