,aroon_Aroon Down,aroon_Aroon Up,bbands_close_Real Lower Band,bbands_close_Real Middle Band,bbands_close_Real Upper Band,cci_CCI,macd_close_MACD_Hist,obv_OBV,rsi_close_RSI,sma_close_100_SMA,sma_close_20_SMA,stoch_SlowD,stock_time_series_adjusted_adjusted_close,crudeoil_Open,dollar_Open,fedfund_Open,gold_Open,treasury_3 MO,treasury_10 YR
2019-12-26,36.0,88.0,283.5303,290.879,298.2277,95.7432,0.2832,132874760.0,74.0959,277.4715,290.879,69.0802,296.67,56.92,96.82,98.625,1503.9,1.58,1.9
2019-12-24,40.0,92.0,283.5488,290.4655,297.3822,79.1909,0.2824,130484476.0,71.1591,277.1136,290.4655,77.5332,295.16,56.42,96.925,98.605,1489.8,1.58,1.9
2019-12-23,44.0,96.0,283.4431,290.0985,296.7539,92.4358,0.3697,130484476.0,71.1591,276.8501,290.0985,87.396,295.16,56.14,96.88,98.63,1482.4,1.59,1.93
2019-12-20,48.0,100.0,283.125,289.623,296.121,127.3297,0.4376,132809627.0,76.8293,276.6064,289.623,91.0713,294.8724,56.41,96.645,98.625,1482.7,1.58,1.92
2019-12-19,52.0,100.0,283.0363,289.059,295.0817,113.2788,0.3542,127823999.0,74.3302,276.3742,289.059,89.1175,293.3796,56.53,96.565,98.64,1479.4,1.57,1.92
2019-12-18,56.0,100.0,282.9885,288.592,294.1955,124.1466,0.3066,125492409.0,72.0537,276.1883,288.592,86.2072,292.1655,56.49,96.505,98.66,1480.4,1.56,1.92
2019-12-17,60.0,100.0,283.0579,288.2365,293.4151,155.5499,0.2931,122198390.0,72.0159,276.0213,288.2365,82.9165,292.1456,56.28,96.465,98.66,1480.6,1.56,1.89
2019-12-16,0.0,100.0,283.2851,287.889,292.4929,194.4715,0.2138,118540162.0,71.9101,275.8595,287.889,79.8744,292.0859,56.23,96.235,98.695,1480.0,1.57,1.89
2019-12-13,4.0,100.0,283.6852,287.5355,291.3858,153.7928,0.0415,115398404.0,68.0612,275.6786,287.5355,77.3224,290.0358,55.85,96.42,98.615,1470.8,1.57,1.82
2019-12-12,0.0,100.0,283.5254,287.1790000000001,290.8326,134.9913,-0.0604,111878801.0,67.8427,275.5318,287.1790000000001,77.4741,289.9263,55.39,96.64,98.725,1479.2,1.56,1.9
2019-12-11,4.0,64.0,283.4229,286.809,290.1951,62.1596,-0.2399,108606960.0,62.3155,275.3734,286.809,78.4507,287.3986,55.53,97.065,98.69,1468.5,1.57,1.79
2019-12-10,8.0,68.0,283.0626,286.56,290.0574,47.2059,-0.2809,106781788.0,60.4517,275.2216,286.56,76.2579,286.6522,55.11,97.2,98.715,1466.3,1.56,1.85
2019-12-09,0.0,72.0,282.6116,286.3205,290.0294,79.9679,-0.2808,108604514.0,61.4679,275.0707,286.3205,65.2846,286.9209,55.03,97.235,98.71,1464.1,1.54,1.83
2019-12-06,0.0,76.0,282.3492,286.095,289.8408,115.3098,-0.3198,110083419.0,64.7629,274.9318,286.095,49.1433,287.7966,54.81,96.955,98.745,1481.0,1.53,1.84
2019-12-05,4.0,80.0,282.113,285.791,289.469,-14.6658,-0.4812,108473937.0,58.8237,274.7741,285.791,39.2252,285.2589,55.01,97.12,98.76,1480.0,1.54,1.8
2019-12-04,8.0,84.0,281.5785,285.5645,289.5505,-19.2183,-0.4763,106876976.0,57.4393,274.6605,285.5645,44.4761,284.7315,53.54,97.25,98.785,1483.2,1.55,1.77
2019-12-03,12.0,88.0,281.0844,285.357,289.6296,-113.0264,-0.4138,103688178.0,52.3282,274.5612,285.357,64.4293,282.9203,53.6,97.44,98.725,1468.0,1.57,1.72
2019-12-02,0.0,92.0,280.805,285.2585,289.712,38.067,-0.1352,106934886.0,59.6776,274.4794,285.2585,83.8644,284.9206,53.69,97.785,98.72,1470.3,1.6,1.83
2019-11-29,0.0,96.0,280.2442,285.0035,289.7628,120.7137,0.0736,111352066.0,70.4143,274.36400000000003,285.0035,90.1623,287.2593,54.97,97.91,98.735,1461.2,1.59,1.78
2019-11-27,0.0,100.0,279.2735,284.4985,289.7235,167.9779,0.1184,113340526.0,76.4466,274.2196,284.4985,80.5822,288.3639,54.83,97.85,98.77,1468.3,1.62,1.77
2019-11-26,4.0,100.0,278.9038,283.983,289.0622,152.0206,0.0243,111709192.0,73.903,274.0514,283.983,64.0371,287.0105,54.47,97.78,98.755,1461.3,1.6,1.74
2019-11-25,8.0,100.0,278.2914,283.4865,288.6816,136.3688,-0.0316,109912643.0,72.7371,273.8934,283.4865,56.1598,286.4333,54.45,97.775,98.77,1467.5,1.61,1.76
2019-11-22,0.0,88.0,277.8251,283.028,288.2309,58.661,-0.1012,107867553.0,67.7281,273.7549,283.028,61.7334,284.2737,54.5,97.425,98.79,1470.9,1.58,1.77
2019-11-21,4.0,92.0,276.9296,282.5975,288.2654,47.8981,-0.0251,106600636.0,66.0464,273.6416,282.5975,76.558,283.6467,53.66,97.28,98.84,1481.3,1.58,1.77
2019-11-20,8.0,96.0,275.8867,282.141,288.3953,74.9869,0.1199,108910520.0,68.3566,273.5137,282.141,88.1138,284.0846,52.37,97.365,98.815,1481.4,1.57,1.73
2019-11-19,0.0,100.0,274.94,281.64,288.34,140.8245,0.2538,111728553.0,73.8635,273.3735,281.64,90.3313,285.0898,53.52,97.33,98.74,1477.9,1.57,1.79
2019-11-18,0.0,100.0,274.073,281.048,288.023,147.722,0.301,115026010.0,74.6374,273.2003,281.048,85.0866,285.2291,54.44,97.39,98.725,1475.1,1.57,1.81
2019-11-15,4.0,100.0,273.6282,280.4975,287.3668,146.8131,0.2955,112737769.0,74.3161,273.0109,280.4975,77.8504,285.0499,54.04,97.585,98.72,1478.7,1.57,1.84
2019-11-14,0.0,92.0,272.9472,279.8605,286.7738,83.8295,0.2401,110845261.0,70.1856,272.8278,279.8605,74.9062,282.9402,54.33,97.84,98.705,1471.7,1.57,1.82
2019-11-13,0.0,96.0,272.4567,279.386,286.3153,80.5134,0.3084,108600735.0,69.3655,272.6685,279.386,74.6987,282.562,53.92,97.745,98.645,1463.8,1.57,1.88
2019-11-12,0.0,100.0,271.926,278.8935,285.861,95.44,0.3919,106875316.0,69.1165,272.5398,278.8935,78.2922,282.4426,53.99,97.69,98.635,1463.0,1.59,1.92
2019-11-11,4.0,92.0,271.5955,278.4285,285.2615,82.1704,0.4673,105148954.0,67.9886,272.4158,278.4285,79.9147,281.8853,53.39,97.78,98.66,1466.7,1.57,1.93
2019-11-08,8.0,96.0,270.8369,277.86,284.8831,102.0944,0.5699,106274715.0,70.331,272.3006,277.86,83.3691,282.4326,52.89,97.55,98.66,1476.0,1.55,1.94
2019-11-07,0.0,100.0,270.3865,277.2765,284.1665,126.8858,0.5959,103945133.0,69.0905,272.1548,277.2765,86.348,281.7459,53.72,97.395,98.725,1498.8,1.56,1.92
2019-11-06,4.0,92.0,269.4159,276.587,283.7581,103.7234,0.6257,101251820.0,67.2474,272.0088,276.587,88.5513,280.7508,53.94,97.34,98.705,1491.2,1.56,1.81
2019-11-05,8.0,96.0,268.1296,275.8565,283.5834,128.0269,0.6929,99794246.0,66.9731,271.8463,275.8565,89.5407,280.6015,54.07,96.97,98.725,1518.7,1.56,1.86
2019-11-04,12.0,100.0,266.4759,275.01,283.5441,161.4656,0.73,102796657.0,68.2469,271.6829,275.01,87.0269,280.9597,54.1,96.595,98.765,1522.9,1.53,1.79
2019-11-01,16.0,100.0,266.1598,274.3545,282.5492,152.5105,0.6664,98998856.0,66.4009,271.5199,274.3545,87.4871,279.8451,51.85,96.63,98.82,1521.4,1.52,1.73
2019-10-31,20.0,96.0,266.0811,273.813,281.5449,97.9637,0.6009,96630982.0,61.4808,271.3563,273.813,86.323,277.2079,52.65,96.815,98.73,1504.7,1.54,1.69
2019-10-30,24.0,100.0,265.2135,273.219,281.2245,138.6125,0.696,98943667.0,64.4575,271.2242,273.219,87.3449,278.1036,53.22,96.985,98.705,1496.9,1.62,1.78
2019-10-29,28.0,100.0,264.1642,272.475,280.7858,149.0122,0.68,97125539.0,62.628,271.0836,272.475,84.5935,277.1283,52.74,97.1,98.695,1494.3,1.63,1.84
2019-10-28,32.0,100.0,264.078,272.0175,279.957,151.2609,0.6823,98725140.0,63.1827,270.9404,272.0175,79.2071,277.3074,53.63,97.225,98.72,1507.4,1.65,1.85
2019-10-25,36.0,100.0,264.3707,271.715,279.0593,94.1127,0.5978,96971983.0,60.2593,270.7693,271.715,75.036,275.7052,53.08,96.95,98.79,1506.4,1.66,1.8
2019-10-24,40.0,0.0,264.4996,271.426,278.3524,83.1371,0.5666,91470780.0,58.0501,270.5974,271.426,70.2098,274.5607,53.27,96.81,98.78,1495.1,1.67,1.77
2019-10-23,44.0,4.0,264.6177,271.271,277.9243,73.5345,0.5784,89248714.0,57.1853,270.4152,271.271,72.1045,274.1129,51.69,96.83,98.795,1491.1,1.65,1.77
2019-10-22,48.0,8.0,264.67,271.2305,277.791,82.8232,0.5887,87951882.0,55.6573,270.182,271.2305,71.4288,273.3068,51.76,96.62,98.74,1487.5,1.65,1.78
2019-10-21,52.0,12.0,264.7206,271.147,277.5734,96.0219,0.6344,89554330.0,57.9573,269.9644,271.147,77.6551,274.2721,51.65,96.65,98.77,1495.6,1.67,1.8
2019-10-18,56.0,16.0,264.7507,271.129,277.5073,80.1419,0.5536,86536009.0,54.521,269.7714,271.129,80.3095,272.3713,51.75,96.94,98.755,1495.6,1.66,1.76
2019-10-17,60.0,20.0,264.6834,271.197,277.7106,110.4286,0.5735,87690904.0,57.0842,269.5904,271.197,83.1351,273.4959,51.35,97.335,98.785,1494.2,1.66,1.76
2019-10-16,64.0,24.0,264.54,271.2825,278.025,107.2631,0.4447,84588590.0,55.8212,269.4158,271.2825,79.1995,272.7595,51.36,97.46,98.755,1484.8,1.66,1.75
2019-10-15,68.0,28.0,264.3748,271.408,278.4412,116.0903,0.2819,85741487.0,56.7219,269.2719,271.408,74.5014,273.1874,51.94,97.735,98.785,1497.7,1.67,1.77
2019-10-14,72.0,32.0,264.2558,271.5035,278.7512,57.2186,-0.0389,83949833.0,52.3558,269.1192,271.5035,66.3151,270.5701,52.0,97.735,98.75,1492.0,1.6749999999999998,1.7650000000000001
2019-10-11,76.0,36.0,264.2211,271.693,279.1649,72.9312,-0.2725,85165541.0,52.8262,269.0235,271.693,59.4633,270.8188,52.0,97.965,98.845,1498.3,1.68,1.76
2019-10-10,80.0,40.0,264.1457,271.9155,279.6853,-29.5673,-0.6407,82354544.0,47.9447,268.9325,271.9155,54.8872,268.0224,50.68,98.325,98.975,1510.8,1.68,1.67
2019-10-09,84.0,44.0,264.3467,272.282,280.2173,-70.9314,-0.8823,80799260.0,44.49,268.8475,272.282,55.3265,266.2112,50.73,98.27,98.985,1510.9,1.69,1.59
2019-10-08,88.0,48.0,264.9381,272.699,280.4599,-114.4075,-1.0049,78874905.0,39.4237,268.7986,272.699,51.3761,263.7531,50.82,98.145,98.94,1498.7,1.72,1.54
2019-10-07,92.0,52.0,266.2156,273.141,280.0664,-51.6018,-0.8645,81034044.0,46.0246,268.7904,273.141,39.0926,267.9129,50.47,98.115,99.025,1518.6,1.75,1.56
2019-10-04,96.0,56.0,266.6816,273.371,280.0604,-69.503,-0.9967,82861011.0,48.0999,268.7164,273.371,26.363000000000003,269.0673,50.18,98.075,99.03,1511.6,1.71,1.52
2019-10-03,100.0,60.0,266.9927,273.5395,280.0863,-187.0682,-1.2487,80952190.0,40.1001,268.6154,273.5395,20.1603,265.3852,50.29,98.27,98.945,1505.6,1.7,1.54
2019-10-02,4.0,64.0,268.1427,273.883,279.6233,-249.3108,-1.1794,77959545.0,34.8039,268.529,273.883,23.5554,263.2953,51.14,98.33,98.86,1485.4,1.79,1.6
2019-10-01,8.0,68.0,269.8664,274.153,278.4396,-142.4283,-0.7707,82425173.0,42.7412,268.5285,274.153,27.55,268.0224,51.3,98.665,98.8,1478.0,1.82,1.65
2019-09-30,0.0,72.0,269.187,274.0425,278.898,-107.7547,-0.5566,86153671.0,50.0619,268.4682,274.0425,29.675,271.2866,52.17,98.3,98.77,1501.7,1.88,1.68
2019-09-27,4.0,76.0,268.4546,273.8405,279.2264,-164.8412,-0.5238,83417495.0,46.5917,268.3832,273.8405,30.5028,269.953,52.32,98.325,98.765,1511.8,1.8,1.69
2019-09-26,8.0,80.0,267.9793,273.713,279.4467,-144.8916,-0.3147,86255925.0,50.2974,268.3168,273.713,28.4078,271.4757,52.45,98.06,98.77,1510.9,1.83,1.7
2019-09-25,12.0,84.0,266.5226,273.3365,280.1504,-87.7257,-0.1361,88611123.0,55.2002,268.2787,273.3365,32.5042,272.0091,52.6,97.55,98.83,1539.8,1.89,1.73
2019-09-24,16.0,88.0,264.7473,272.7765,280.8057,-76.6814,-0.0535,85961599.0,51.1904,268.2329,272.7765,39.7466,270.3551,53.78,97.865,98.75,1529.8,1.92,1.64
2019-09-23,20.0,92.0,263.5464,272.35200000000003,281.1576,14.8776,0.2256,91087787.0,57.7424,268.1784,272.35200000000003,53.7455,272.6133,54.08,97.64,98.715,1521.5,1.94,1.72
2019-09-20,0.0,96.0,261.8068,271.6685,281.5302,44.9473,0.3927,89799439.0,57.3197,268.1064,271.6685,62.3271,272.4251,54.3,97.37,98.735,1506.8,1.91,1.74
2019-09-19,4.0,100.0,261.5109,271.339,281.1671,87.6022,0.6194,91861435.0,61.7906,268.056,271.339,68.0525,273.891,53.67,97.56,98.725,1502.0,1.93,1.79
2019-09-18,8.0,84.0,261.3431,270.9405,280.5379,63.8945,0.7536,94130686.0,61.9725,267.9891,270.9405,70.6765,273.9504,53.78,97.345,98.725,1509.7,1.95,1.8
2019-09-17,12.0,88.0,261.007,270.431,279.855,73.8064,0.8758,92100478.0,61.6756,267.9182,270.431,77.2848,273.782,54.93,97.7,98.745,1506.5,1.99,1.81
2019-09-16,16.0,92.0,260.9914,270.034,279.0766,71.9585,0.9948,90309607.0,60.4092,267.8367,270.034,83.3002,273.0392,55.46,97.28,98.72,1513.1,1.99,1.84
2019-09-13,20.0,96.0,260.6256,269.5115,278.3974,100.054,1.1611,91741900.0,62.7452,267.7637,269.5115,88.82600000000002,273.9405,52.69,97.99,98.725,1506.5,1.96,1.9
2019-09-12,0.0,100.0,259.8161,268.752,277.6879,118.0636,1.2234,94034108.0,62.919,267.6869,268.752,89.4729,274.0098,53.31,98.18,98.775,1504.9,1.95,1.79
2019-09-11,4.0,100.0,259.1061,267.948,276.7899,114.1821,1.2045,91603085.0,61.7816,267.5864,267.948,90.0377,273.2076,54.4,97.87,98.795,1493.9,1.96,1.75
2019-09-10,0.0,96.0,259.5077,267.589,275.6703,102.1213,1.1514,89527490.0,58.937,267.4914,267.589,90.5828,271.2564,54.5,97.87,98.915,1507.0,1.95,1.72
2019-09-09,4.0,100.0,259.4824,267.1235,274.7646,138.0162,1.1709,87657535.0,58.8503,267.4111,267.1235,88.704,271.197,53.84,97.975,98.96,1516.4,1.96,1.63
2019-09-06,8.0,0.0,259.8082,266.818,273.8278,165.1536,1.1142,85499061.0,58.7561,267.3379,266.818,85.1972,271.1276,53.2,97.975,98.945,1525.6,1.96,1.55
2019-09-05,12.0,0.0,260.2141,266.61,273.0059,191.2666,0.946,83608174.0,58.5039,267.2635,266.61,80.4707,270.9295,53.0,97.945,99.065,1561.4,1.97,1.57
2019-09-04,16.0,4.0,260.5478,266.154,271.7602,95.7567,0.6312,81851527.0,53.8247,267.1929,266.154,77.8622,267.3936,52.22,98.49,99.07,1556.0,1.97,1.47
2019-09-03,20.0,0.0,260.4896,265.8675,271.2454,33.2961,0.4555,80365026.0,49.5966,267.1401,265.8675,71.0732,264.5609,51.69,98.635,98.995,1535.2,1.98,1.47
2019-08-30,24.0,0.0,259.7941,265.556,271.3179,85.4673,0.4463,83733584.0,51.8309,267.1164,265.556,58.9417,265.9971,52.79,97.95,98.945,1536.9,1.99,1.5
2019-08-29,28.0,4.0,259.7796,265.5685,271.3574,85.56700000000002,0.2665,87943154.0,52.0562,267.0691,265.5685,43.7243,266.1456,52.61,97.725,99.0,1549.4,1.99,1.5
2019-08-28,32.0,8.0,259.594,265.6725,271.751,-36.9352,-0.0366,84813752.0,47.1505,267.0344,265.6725,38.9612,262.7285,53.0,97.51,98.98,1545.6,1.99,1.47
2019-08-27,36.0,12.0,259.1877,266.0635,272.9393,-46.4926,-0.1436,81689067.0,44.3457,267.0319,266.0635,45.5107,260.916,52.16,97.53,98.945,1531.0,1.98,1.49
2019-08-26,40.0,16.0,258.6498,266.7025,274.7552,-53.4533,-0.0937,84180245.0,45.6235,267.035,266.7025,62.9061,261.9461,52.36,97.1,99.04,1537.5,2.01,1.54
2019-08-23,44.0,20.0,258.2112,267.323,276.4348,-56.1074,-0.0904,81907974.0,41.2395,267.0214,267.323,75.7905,259.0738,51.35,97.69,98.855,1502.3,1.97,1.52
2019-08-22,48.0,24.0,258.4112,268.1135,277.8158,77.1242,0.239,86124337.0,50.1615,267.0319,268.1135,78.6413,265.898,53.37,97.775,98.905,1506.8,2.0,1.62
2019-08-21,52.0,28.0,258.2494,268.461,278.6726,78.7687,0.064,88010922.0,50.3082,266.9726,268.461,69.038,265.9971,52.99,97.685,98.935,1511.6,1.97,1.59
2019-08-20,56.0,32.0,258.03700000000003,268.871,279.705,31.3954,-0.2088,85998505.0,47.2121,266.8824,268.871,49.3304,263.8577,53.09,97.83,98.915,1501.1,1.94,1.55
2019-08-19,60.0,36.0,258.1859,269.3255,280.4651,45.0357,-0.3845,87863649.0,49.9976,266.7972,269.3255,37.6036,265.9178,52.4,97.645,98.975,1516.9,1.94,1.6
2019-08-16,64.0,40.0,258.2968,269.582,280.8672,-36.326,-0.8232,86432248.0,45.3008,266.6812,269.582,35.4861,262.6889,52.15,97.645,98.975,1527.9,1.87,1.55
2019-08-15,68.0,44.0,258.7782,269.9685,281.1588,-102.6122,-1.1024,83998289.0,39.0557,266.6098,269.9685,51.9895,258.8955,52.43,97.42,98.89,1521.1,1.91,1.52
2019-08-14,72.0,48.0,260.0007,270.62,281.2393,-97.0194,-1.0487,81214968.0,37.6403,266.5582,270.62,65.8459,258.0833,53.45,97.215,98.805,1506.6,1.96,1.59
2019-08-13,76.0,52.0,261.6456,271.2625,280.8794,-30.3202,-0.7789,85569747.0,47.8136,266.5171,271.2625,73.7573,266.0961,52.13,96.87,98.91,1515.4,2.0,1.68
2019-08-12,80.0,56.0,261.9022,271.5935,281.2848,-70.9568,-1.0978,82164423.0,40.2086,266.4448,271.5935,66.7401,262.0352,51.8,96.935,98.86,1502.9,2.0,1.65
2019-08-09,84.0,60.0,262.8533,272.1745,281.4957,-46.035,-1.091,84812072.0,44.8573,266.3985,272.1745,49.5006,265.1453,51.11,96.965,98.905,1512.4,2.0,1.74
2019-08-08,88.0,64.0,263.3608,272.595,281.8292,-46.2623,-1.3063,87428358.0,47.9387,266.3301,272.595,32.6916,267.0073,50.98,96.99,98.895,1504.9,2.02,1.72
2019-08-07,92.0,68.0,263.6822,272.85400000000004,282.0258,-134.3538,-1.7337,83809544.0,36.8898,266.2421,272.85400000000004,19.4326,261.8966,52.15,96.945,98.9,1480.0,2.02,1.71
2019-08-06,96.0,72.0,265.0186,273.3435,281.6684,-176.3003,-1.7516,79548327.0,36.4529,266.1964,273.3435,17.5382,261.7183,53.08,96.62,98.98,1473.9,2.05,1.73
2019-08-05,100.0,76.0,266.5671,273.7785,280.9899,-314.8973,-1.628,75181561.0,27.7887,266.1399,273.7785,21.5551,258.3903,53.53,97.435,98.785,1446.3,2.05,1.75
2019-08-02,100.0,80.0,270.1651,274.3645,278.5639,-242.8474,-0.9716,82535570.0,39.6302,266.1179,274.3645,35.604,266.2447,53.55,97.64,98.72,1451.2,2.06,1.86
2019-08-01,4.0,84.0,271.2715,274.6225,277.9735,-143.0505,-0.6755,87845926.0,43.9748,265.9991,274.6225,54.8266,268.2058,55.9,97.96,98.495,1419.2,2.07,1.9
2019-07-31,8.0,88.0,271.938,274.79900000000004,277.66,-101.4839,-0.3767,94766895.0,49.8431,265.8514,274.79900000000004,71.3512,270.4739,56.59,97.33,98.57,1437.6,2.08,2.02
2019-07-30,12.0,92.0,271.7721,274.7565,277.7409,47.3369,-0.1327,99676935.0,60.0064,265.644,274.7565,81.9966,273.574,55.74,97.37,98.58,1433.4,2.08,2.06
2019-07-29,16.0,96.0,271.2843,274.518,277.7517,112.9462,-0.0834,101427996.0,62.5411,265.4104,274.518,85.5901,274.2377,55.05,97.23,98.585,1425.8,2.12,2.06
2019-07-26,20.0,100.0,270.3228,274.1315,277.9402,141.3845,-0.0987,104353858.0,64.42699999999999,265.1906,274.1315,83.7384,274.7329,55.25,97.05,98.575,1422.3,2.12,2.08
2019-07-25,24.0,96.0,269.1959,273.646,278.0961,66.1744,-0.1989,102556897.0,60.0159,264.9822,273.646,70.2031,272.7817,55.05,96.99,98.615,1433.0,2.1,2.08
2019-07-24,28.0,100.0,268.3059,273.2815,278.2571,115.8481,-0.1751,104431113.0,65.1572,264.7965,273.2815,50.8323,274.1188,55.61,97.0,98.595,1424.9,2.1,2.05
2019-07-23,0.0,76.0,267.7206,272.8625,278.0044,58.5973,-0.2942,102761228.0,62.3389,264.6072,272.8625,32.1481,272.8609,54.72,96.515,98.615,1431.7,2.06,2.08
2019-07-22,0.0,80.0,267.59,272.641,277.692,-32.2508,-0.3651,101008231.0,57.6277,264.413,272.641,28.4279,270.9989,55.29,96.37,98.59,1434.9,2.09,2.05
2019-07-19,4.0,84.0,267.4734,272.531,277.5886,-5.2447,-0.2923,99703240.0,55.8264,264.2436,272.531,35.339,270.3452,54.63,95.995,98.63,1455.1,2.06,2.05
2019-07-18,0.0,88.0,267.4047,272.47,277.5353,18.9809,-0.1216,102022785.0,61.208,264.0821,272.47,56.5156,271.8011,55.29,96.345,98.595,1434.8,2.05,2.04
2019-07-17,4.0,92.0,267.039,272.21,277.381,36.7775,-0.0272,98558081.0,58.6927,263.9078,272.21,75.7807,270.8107,55.85,96.52,98.54,1414.9,2.14,2.06
2019-07-16,8.0,96.0,266.5846,271.9645,277.3444,89.3599,0.1888,100316209.0,66.0947,263.7397,271.9645,87.9951,272.6529,57.29,96.18,98.565,1422.6,2.15,2.13
2019-07-15,0.0,100.0,265.722,271.4935,277.265,119.2177,0.2894,101880409.0,70.0649,263.5377,271.4935,85.2278,273.5443,58.12,96.055,98.545,1424.0,2.16,2.09
2019-07-12,0.0,100.0,265.0746,270.9655,276.8564,131.8037,0.2958,100414065.0,69.9345,263.336,270.9655,75.5437,273.475,58.26,96.14,98.51,1412.3,2.14,2.12
2019-07-11,0.0,96.0,264.6919,270.461,276.2301,116.2766,0.2514,97481711.0,67.39,263.1291,270.461,70.0091,272.1379,58.38,96.08,98.57,1427.1,2.17,2.13
2019-07-10,0.0,100.0,264.0556,269.965,275.8744,126.997,0.2609,95232262.0,66.3113,262.9313,269.965,72.6882,271.5931,56.94,96.63,98.485,1406.2,2.2,2.07
2019-07-09,0.0,88.0,263.6216,269.5215,275.4214,64.7433,0.275,92378642.0,63.7397,262.7112,269.5215,82.9386,270.3353,56.1,96.605,98.51,1404.0,2.26,2.07
2019-07-08,4.0,92.0,263.2013,269.144,275.0867,74.4185,0.3697,89845717.0,63.0383,262.5094,269.144,89.3432,269.9985,56.15,96.435,98.525,1407.2,2.26,2.05
2019-07-05,8.0,96.0,262.6223,268.7215,274.8207,111.0317,0.4914,92977562.0,67.9567,262.3034,268.7215,85.1846,271.3554,56.09,95.975,98.645,1429.6,2.23,2.04
2019-07-03,12.0,100.0,261.7391,268.1,274.4609,144.7647,0.473,96340097.0,69.2382,262.0515,268.1,67.7745,271.7021,55.1,95.845,98.645,1428.5,2.21,1.96
2019-07-02,16.0,72.0,260.725,267.3765,274.028,99.6577,0.3384,94004299.0,65.646,261.7948,267.3765,43.6755,269.632,56.67,96.005,98.625,1393.7,2.2,1.98
2019-07-01,20.0,76.0,259.1482,266.6485,274.1488,104.3299,0.2799,90962645.0,64.1778,261.5558,266.6485,22.7187,268.8496,56.55,95.43,98.575,1411.0,2.21,2.03
2019-06-28,24.0,80.0,256.188,265.6825,275.177,27.6982,0.2164,86457045.0,59.5211,261.3493,265.6825,17.6547,266.5814,57.05,95.34,98.63,1418.7,2.12,2.0
2019-06-27,28.0,84.0,254.0093,264.8685,275.7277,-9.7378,0.3041,83573774.0,56.096,261.1688,264.8685,29.7549,265.1155,56.89,95.4,98.625,1417.6,2.14,2.01
2019-06-26,32.0,88.0,252.9095,264.3,275.6905,28.324,0.544,85628354.0,57.4689,260.992,264.3,54.1556,264.1934,56.78,95.43,98.66,1427.2,2.15,2.05
2019-06-25,36.0,92.0,251.8233,263.6735,275.5237,54.4664,0.8113,88617075.0,58.2335,260.793,263.6735,74.281,264.4495,55.73,95.095,98.69,1423.4,2.12,2.0
2019-06-24,40.0,96.0,251.1745,263.1225,275.0705,116.1632,1.1212,90904157.0,66.7319,260.5893,263.1225,85.3967,267.0903,55.92,95.255,98.63,1403.9,2.13,2.02
2019-06-21,44.0,100.0,251.099,262.55400000000003,274.009,140.5451,1.2296,94422527.0,67.9341,260.3383,262.55400000000003,82.139,267.4352,55.55,95.635,98.62,1391.2,2.11,2.07
2019-06-20,48.0,100.0,251.1637,261.9455,272.7273,124.9798,1.249,96648519.0,68.9894,260.0455,261.9455,70.8445,267.7505,53.65,96.3,98.68,1364.5,2.14,2.01
2019-06-19,52.0,100.0,251.6643,261.4745,271.2847,92.5386,1.1322,93360429.0,65.0334,259.7525,261.4745,58.7458,265.2772,53.22,96.74,98.52,1350.4,2.18,2.03
2019-06-18,56.0,100.0,251.9812,261.165,270.3488,96.679,1.1004,91675943.0,63.8212,259.5035,261.165,54.1815,264.5776,51.55,96.75,98.525,1343.9,2.22,2.06
2019-06-17,60.0,84.0,252.2374,260.7805,269.3236,74.1915,1.028,89335246.0,58.8805,259.241,260.7805,59.6441,261.9665,52.53,96.54,98.555,1345.5,2.23,2.09
2019-06-14,64.0,88.0,252.3483,260.618,268.8877,79.488,1.0983,87552633.0,58.4028,259.0026,260.618,68.2101,261.73,52.57,96.53,98.58,1346.5,2.2,2.09
2019-06-13,68.0,92.0,252.4269,260.5475,268.6681,97.9476,1.1487,88755989.0,59.4721,258.763,260.5475,77.539,262.1241,51.6,96.46,98.51,1337.8,2.19,2.1
2019-06-12,72.0,96.0,252.5848,260.337,268.0892,102.5957,1.1019,86942304.0,57.3321,258.552,260.337,84.3488,260.9614,52.62,96.135,98.455,1330.6,2.24,2.13
2019-06-11,76.0,0.0,252.6364,260.1085,267.5806,130.4429,1.0692,88654580.0,58.5485,258.3203,260.1085,90.5465,261.4541,53.49,96.195,98.455,1331.8,2.27,2.15
2019-06-10,80.0,0.0,252.6234,259.743,266.8626,145.7156,0.8945,90549111.0,58.6641,258.0657,259.743,94.5102,261.5033,53.66,96.06,98.45,1341.2,2.29,2.15
2019-06-07,84.0,4.0,252.709,259.6995,266.69,123.6854,0.5576,87702968.0,56.6955,257.8053,259.6995,87.7092,260.2815,52.45,96.45,98.505,1339.7,2.28,2.09
2019-06-06,88.0,0.0,252.7661,259.6565,266.5469,58.856,0.1247,85825542.0,52.25100000000001,257.5296,259.6565,68.5518,257.7097,51.35,96.765,98.555,1336.1,2.33,2.12
2019-06-05,92.0,4.0,252.6675,259.7845,266.9015,4.4547,-0.2837,83547702.0,49.1106,257.2931,259.7845,41.2445,256.0445,52.29,96.5,98.54,1330.2,2.35,2.12
2019-06-04,96.0,8.0,252.6001,260.023,267.4459,-53.9224,-0.7119,80901180.0,44.7589,257.0746,260.023,23.2138,253.8964,52.57,96.615,98.62,1329.7,2.35,2.12
